,bookID,title,authors,average_rating,  num_pages,ratings_count,text_reviews_count,publication_date
272,826,The Big U,Neal Stephenson,3.25,308,4657,223,2/6/2001
273,827,The Diamond Age: Or  A Young Lady's Illustrated Primer,Neal Stephenson/Pedro Jorge Romero,4.19,499,71042,2767,5/2/2000
274,828,Interface,Neal Stephenson/George F. Jewsbury/Stephen  Bury,3.68,640,4731,270,5/31/2005
275,829,Odalisque (The Baroque Cycle  Vol. 1  Book 3),Neal Stephenson,4.2,464,1567,65,3/28/2006
276,830,Snow Crash,Neal Stephenson/Guy Abadia,4.03,438,188100,6612,8/2/2000
277,834,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume II: The Endgame,Dan Harrington/Bill Robertie,4.16,450,1474,30,6/1/2005
278,835,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume I: Strategic Play,Dan Harrington/Bill Robertie,4.24,381,1929,72,12/1/2004
279,840,The Design of Everyday Things,Donald A. Norman,4.17,240,18602,1379,9/19/2002
280,841,Emotional Design: Why We Love (or Hate) Everyday Things,Donald A. Norman,3.95,272,3702,149,5/11/2005
281,842,The Psychology of Everyday Things,Donald A. Norman,4.17,257,265,31,6/13/1988
282,848,No Price Too High: A Pentecostal Preacher Becomes Catholic - The Inspirational Story of Alex Jones as Told to Diane Hanson,Alex C. Jones/Diane M. Hanson/Stephen K. Ray,4.27,259,51,7,4/30/2006
283,864,The Alchemist,Paulo Coelho/Alan R. Clarke/James Noel Smith,3.86,192,920,76,5/2/2006
284,865,The Alchemist,Paulo Coelho/Alan R. Clarke/Özdemir İnce,3.86,197,1631221,55843,5/1/1993
285,866,Fullmetal Alchemist  Vol. 9 (Fullmetal Alchemist  #9),Hiromu Arakawa/Akira Watanabe,4.57,192,9013,153,9/19/2006
286,868,Fullmetal Alchemist  Vol. 3 (Fullmetal Alchemist  #3),Hiromu Arakawa/Akira Watanabe,4.56,192,16666,299,9/13/2005
287,869,Fullmetal Alchemist  Vol. 8 (Fullmetal Alchemist  #8),Hiromu Arakawa/Akira Watanabe,4.57,192,11451,161,7/18/2006
288,870,Fullmetal Alchemist  Vol. 1 (Fullmetal Alchemist  #1),Hiromu Arakawa/Akira Watanabe,4.5,192,111091,1427,5/3/2005
289,871,Fullmetal Alchemist  Vol. 4 (Fullmetal Alchemist  #4),Hiromu Arakawa/Akira Watanabe,4.55,200,10752,294,11/8/2005
290,872,The Illustrated Alchemist: A Fable about Following Your Dream,Paulo Coelho/Alan R. Clarke/Mœbius,3.86,198,251,32,11/1/1998
291,873,Fullmetal Alchemist  Vol. 2 (Fullmetal Alchemist  #2),Hiromu Arakawa/Akira Watanabe,4.52,192,14923,419,7/5/2005
292,880,Pompeii,Robert   Harris,3.82,274,26922,1726,11/8/2005
293,888,The Last Days of Pompeii,Edward Bulwer-Lytton/John Gregory Betancourt,3.6,360,1156,68,12/3/2002
294,890,Of Mice and Men,John Steinbeck,3.87,103,1755253,25554,1/8/2002
295,900,The Game: Penetrating the Secret Society of Pickup Artists,Neil Strauss,3.74,464,20529,1592,9/6/2005
296,902,The Westing Game,Ellen Raskin,4.02,182,142121,8782,4/12/2004
297,903,The Egypt Game,Zilpha Keatley Snyder,3.83,215,30231,1130,7/7/2009
298,929,Memoirs of a Geisha,Arthur Golden,4.11,503,280309,3703,11/22/2005
299,930,Memoirs of a Geisha,Arthur Golden,4.11,434,1301083,19296,11/15/2005
300,931,Memoirs of a Geisha,Arthur Golden,4.11,497,2122,256,12/1/2005
301,932,Memoirs of a Geisha: A Portrait of the Film,David        James/Peggy Mulloy/Rob Marshall/Arthur Golden,4.08,144,145,8,10/20/2005
302,933,Memoirs of a Geisha,Arthur Golden,4.11,497,4189,462,6/4/1998
303,935,Geisha of Gion,Mineko Iwasaki/Rande Brown,3.93,334,1556,158,5/6/2003
304,941,Love As A Foreign Language #5,J. Torres/Eric  Kim,3.44,58,9,2,2/1/2006
305,944,Jungle Love,Margaret Johnson/Philip Prowse,3.41,95,59,7,8/1/2002
306,955,The 5 Love Languages / The 5 Love Languages Journal,Gary Chapman,4.7,0,22,4,1/1/2005
307,960,Angels & Demons (Robert Langdon  #1),Dan Brown,3.89,736,2418736,21303,4/1/2006
310,968,The Da Vinci Code (Robert Langdon  #2),Dan Brown,3.84,489,1679706,35877,3/28/2006
311,969,The Da Vinci Code,Dan Brown,3.84,467,1120,105,3/28/2006
313,975,Deception Point,Dan Brown,3.71,736,4919,410,4/1/2006
314,977,Deception Point,Dan Brown,3.71,585,3353,183,5/1/2004
315,980,Deception Point,Dan Brown,3.71,448,61,4,8/1/2005
316,987,A Killing Rain (Louis Kincaid  #6),P.J. Parrish,4.04,383,456,41,2/1/2005
317,998,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,Thomas J. Stanley/William D. Danko,4.03,258,61760,2600,10/1/1998
318,1005,Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century,Napoleon Hill,4.18,320,88897,2334,9/1/2005
319,1007,Think and Grow Rich,Napoleon Hill,4.18,368,48,9,8/7/2004
320,1014,Pragmatic Version Control: Using Subversion (The Pragmatic Starter Kit Series),Mike   Mason,3.58,256,173,14,6/7/2006
321,1022,Read My Lips: Sexual Subversion and the End of Gender,Riki Anne Wilchins,3.95,288,253,17,6/1/2005
322,1032,Trump: The Art of the Deal,Donald J. Trump/Tony Schwartz,3.66,384,12748,948,12/28/2004
323,1052,The Richest Man in Babylon,George S. Clason,4.26,194,76451,3400,2/1/2008
324,1053,The Richest Man in Babylon,George S. Clason,4.26,4,86,15,6/17/2005
325,1059,Shibumi,Trevanian/Gisela Stege,4.21,480,9498,637,5/10/2005
326,1067,1776,David McCullough,4.07,386,166916,6243,7/4/2006
327,1068,1776,Peter  Stone/Sherman Edwards,4.22,192,1299,30,11/18/1976
328,1073,The Crescent Obscured: The United States and the Muslim World  1776-1815,Robert J. Allison,3.62,284,31,5,7/15/2000
329,1078,The Good Earth (House of Earth  #1),Pearl S. Buck,3.98,418,200744,7656,3/4/2009
330,1090,Purpose Driven Life - For Commuters: What on Earth Am I Here For?,Rick Warren,3.93,5,26,2,3/15/2005
331,1097,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,3.74,399,190039,4922,7/5/2005
332,1099,Fast Food Nation: What The All-American Meal is Doing to the World,Eric Schlosser,3.74,384,811,77,4/4/2002
333,1103,Snow Flower and the Secret Fan,Lisa See,4.07,269,297533,14935,2/21/2006
334,1110,The Broker,John Grisham,3.78,422,72361,2334,9/26/2006
335,1111,The Power Broker: Robert Moses and the Fall of New York,Robert A. Caro,4.51,1344,11208,1237,7/12/1975
336,1117,The Power Broker: A Novel (Christian Gillette  #3),Stephen W. Frey,3.75,320,28,1,7/25/2006
337,1120,Body For Life: 12 Weeks to Mental and Physical Strength,Bill Phillips/Michael D'Orso,3.74,201,3877,275,6/10/1999
338,1121,Body for Life for Women: A Woman's Plan for Physical and Mental Transformation,Pamela Peeke/Cindy Crawford,3.65,288,401,63,4/1/2005
339,1123,Eating for Life: Your Guide to Great Health  Fat Loss and Increased Energy!,Bill Phillips,3.95,405,814,51,11/26/2003
340,1130,The Warren Buffett Way,Robert G. Hagstrom/Bill Miller/Kenneth L. Fisher,4.13,245,228,16,10/1/2005
341,1138,The Warren Buffett CEO: Secrets from the Berkshire Hathaway Managers,Robert P. Miles/Tom Osborne,4.07,432,39,1,4/18/2003
342,1164,Monkey Business: True Story of the Scopes Trial,Marvin N. Olasky/John R. Perry,3.15,368,26,8,5/15/2005
343,1167,Junie B. Jones and a Little Monkey Business (Junie B. Jones  #2),Barbara Park/Denise Brunkus,3.99,68,11178,623,2/16/1993
344,1169,Monkey Business,Sarah Mlynowski,3.67,392,3379,67,9/24/2004
345,1171,Liar's Poker,Michael   Lewis,4.15,256,22843,936,10/1/1990
346,1177,Liar's Poker: A Harry Garnish Mystery,Frank McConnell,3.31,214,13,1,6/1/1993
347,1188,Risotto: 30 Simply Delicious Vegetarian Recipes from an Italian Kitchen,Ursula Ferrigno/Jason Lowe/Maxine  Clark,4.08,64,8,2,3/1/2001
348,1191,Giada's Family Dinners,Giada De Laurentiis/Victoria Pearson,3.96,256,14103,74,4/4/2006
349,1192,Everyday Italian: 125 Simple and Delicious Recipes,Giada De Laurentiis,3.95,256,40125,217,2/22/2005
350,1193,Everyday Pasta,Giada De Laurentiis/Victoria Pearson,4.09,240,8822,55,4/3/2007
351,1196,Tyler's Ultimate: Brilliant Simple Food to Make Any Time,Tyler Florence/Petrina Tinslay,4.09,256,3697,34,9/26/2006
352,1197,Tyler Florence's Real Kitchen: An Indespensible Guide for Anybody Who Likes to Cook,Tyler Florence/JoAnn Cianciulli/Bill Bettencourt/Bobby Flay,4.06,304,1426,16,3/25/2003
353,1198,Eat This Book: Cooking with Global Fresh Flavors,Tyler Florence/Petrina Tinslay,3.92,287,275,15,10/1/2004
354,1202,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt/Stephen J. Dubner,3.97,320,628745,13034,10/17/2006
356,1206,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt/Stephen J. Dubner,3.97,496,98,5,12/8/2006
357,1218,The Last Assassin (John Rain  #5),Barry Eisler,4.27,338,189,25,6/1/2006
358,1226,Life of Pi,Yann Martel,3.91,401,4318,668,5/3/2004
360,1234,Shadows and Wind: A View of Modern Vietnam,Robert Templer,3.49,400,102,8,9/1/1999
361,1241,A Million Little Pieces,James Frey,3.65,515,206011,10821,9/22/2005
362,1242,A Million Little Pieces of Feces,Python Bonkers,3.56,256,43,6,2/10/2006
363,1243,A Million Little Lies,James Pinocchio/Pablo Fenjves,3.41,191,201,24,3/28/2006
364,1246,The Leadership Challenge,James M. Kouzes/Barry Z. Posner,4.05,458,873,40,8/7/2003
365,1252,Lincoln on Leadership: Executive Strategies for Tough Times,Donald T. Phillips,4.14,193,5354,281,2/1/1993
366,1255,Leadership in Organizations,Gary Yukl,3.68,542,55,4,7/7/2005
367,1265,Leadership,Rudolph W. Giuliani,3.72,397,1820,147,10/1/2002
368,1274,Men Are from Mars  Women Are from Venus,John Gray,3.55,368,132062,3303,4/3/2012
369,1276,Mars and Venus Book of Days: 365 Inspriations to Enrich Your Relationships,John Gray,3.62,368,18,1,10/21/1998
370,1281,Men Are from Mars  Women Are from Venus,John Gray,3.55,2,43,3,4/3/2007
371,1290,How to Succeed with Women,Ron  Louis/David Copeland,3.76,320,82,13,10/29/1998
372,1295,The Clan of the Cave Bear (Earth's Children  #1),Jean M. Auel,4.05,512,184418,4432,6/25/2002
373,1296,The Clan of the Cave Bear (Earth's Children  #1),Jean M. Auel,4.05,468,495,67,5/4/1980
374,1301,Moneyball: The Art of Winning an Unfair Game,Michael   Lewis,4.26,317,85094,4155,3/17/2004
375,1302,Juiced Official Strategy Guide,Doug Walsh,0,112,0,0,6/1/2005
376,1303,The 48 Laws of Power,Robert Greene/Joost Elffers,4.18,452,60946,3167,9/1/2000
377,1305,Gates of Fire,Steven Pressfield,4.42,392,21934,1629,9/27/2005
378,1307,Fire Sea (The Death Gate Cycle  #3),Margaret Weis/Tracy Hickman,4.07,414,16312,175,3/1/1992
379,1312,The Gate of Fire (Oath Of Empire Book Two),Thomas Harlan,3.58,721,146,4,6/18/2001
380,1315,The Afghan Campaign,Steven Pressfield,3.96,354,3002,198,7/1/2006
381,1317,Tides of War,Steven Pressfield,3.9,448,3422,157,8/28/2001
382,1318,Last of the Amazons,Steven Pressfield,3.76,400,2138,125,7/1/2003
383,1319,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,Steven Pressfield/Robert McKee,4,168,53653,4702,4/1/2003
384,1320,Gita on the Green,Stephen J. Rosen/Steven Pressfield,3.78,176,14,2,5/30/2002
385,1322,Blood Stripes: The Grunt's View of the War in Iraq,David J. Danelo/Steven Pressfield,3.91,340,85,6,4/24/2006
386,1326,Phaedrus and Letters VII and VIII,Plato/Walter Hamilton,4.1,160,226,20,1/30/1973
387,1327,Phaedrus,Plato/Robin Waterfield,3.92,128,29,6,1/16/2003
388,1328,Phaedrus,Plato/C.J. Rowe,3.92,176,236,22,8/25/2005
389,1334,Lysis/Phaedrus/Symposium: Plato on Homosexuality,Plato/Benjamin Jowett,4.47,157,14,0,12/1/1991
390,1337,Enthusiasm and Divine Madness,Josef Pieper/Richard Winston/Clara Winston,4.5,125,26,4,2/11/2019
391,1338,On Love: Lysis/Symposium/Phaedrus/Alcibiades/Selections from Republic & Laws,Plato/C.D.C. Reeve,4.06,272,154,4,6/15/2006
392,1342,Gorgias/Phaedrus (Agora),Plato/James H. Nichols Jr.,4.35,233,18,1,9/1/1998
393,1351,Statesman,Plato/C.J. Rowe,3.85,128,28,7,3/15/1999
394,1354,Gorgias,Plato/Walter Hamilton/Chris Emlyn-Jones,3.95,208,8186,198,1/29/2004
395,1362,The Histories,Herodotus/Aubrey de Sélincourt/John M. Marincola,3.99,716,34727,597,1/30/2003
396,1363,The Histories,Herodotus/Aubrey de Sélincourt/John M. Marincola,3.99,622,227,18,9/1/1954
397,1364,The History (Great Minds),Herodotus/Henry Francis Cary,3.99,613,2,0,11/1/1992
398,1365,The Histories,Herodotus/Carolyn Dewald/Robin Waterfield,3.99,772,271,41,11/19/1998
399,1366,The Histories,Herodotus/Aubrey de Sélincourt/Andrew Robert Burn,3.99,653,143,17,8/30/1970
400,1367,The Histories,Herodotus/Jennifer Tolbert Roberts/Walter Blanco,3.99,464,40,5,1/17/1992
401,1368,The Histories,Herodotus/Edward Henry Blakeney/George Rawlinson/Rosalind Thomas,3.99,816,132,10,3/25/1997
402,1369,The History,Herodotus/Peter Grene,3.99,710,36,6,3/14/1987
403,1371,The Iliad,Homer/Robert Fagles/Bernard Knox,3.86,683,288792,3423,4/29/1999
404,1373,Iliad,Homer/Stanley Lombardo/Sheila Murnaghan,3.86,574,1058,137,3/12/1997
405,1374,The Iliad,Homer/Robert Fitzgerald/Andrew Ford,3.86,588,692,81,4/3/2004
406,1375,The Iliad/The Odyssey,Homer/Robert Fagles/Bernard Knox,4.04,1556,54939,380,11/1/1999
407,1376,The Iliad,Homer/E.V. Rieu/Peter Jones/D.C.H. Rieu,3.86,462,1919,118,1/30/2003
408,1377,The Iliad,Homer/W.H.D. Rouse,3.86,312,158,15,8/1/1999
409,1378,The Essential Iliad,Homer/Sheila Murnaghan/Stanley Lombardo,3.86,216,212,18,9/15/2000
410,1381,The Odyssey,Homer/Robert Fagles/Bernard Knox,3.76,541,760871,6557,11/30/2006
411,1382,The Odyssey,Homer/Robert Fitzgerald/D.S. Carne-Ross,3.76,515,1713,179,11/5/1998
412,1383,The Odyssey,Homer/Richmond Lattimore,3.76,374,1131,78,6/1/1999
413,1384,The Odyssey,Homer/E.V. Rieu/Peter Jones/D.C.H. Rieu,3.76,324,2543,167,1/30/2003
414,1387,The Odyssey,Homer/W.H.D. Rouse,3.76,304,262,24,8/1/1999
415,1391,Aeneid: Selections from Books 1  2  4  6  10  12,Virgil/Barbara Weiden Boyd,4.35,161,69,6,1/1/2001
417,1403,City Eclogue,Ed Roberson,4.13,136,67,7,1/30/2006
418,1405,The Eclogues and The Georgics,Virgil/Cecil Day-Lewis,3.8,180,259,15,9/2/1999
419,1408,Paul Kirk's Championship Barbecue Sauces: 175 Make-Your-Own Sauces  Marinades  Dry Rubs  Wet Rubs  Mops and Salsas,Paul  Kirk,3.94,272,55,0,12/3/1997
420,1417,The Complete Pelican Shakespeare,William Shakespeare/Stephen Orgel/A.R. Braunmuller,4.5,1808,578,25,11/7/2002
421,1419,The Complete Works,William Shakespeare,4.5,1248,62,6,10/13/1991
422,1420,Hamlet,William Shakespeare/Harold Bloom/Rex Gibson,4.02,289,609271,7139,8/1/2005
423,1423,The Compleat Works of Wllm Shkspr (abridged),Reduced Shakespeare Company/Adam Long/Daniel Singer/Jess Winfield,4.44,137,8159,118,2/1/1994
424,1424,The Pilgrimage: A Contemporary Quest for Ancient Wisdom,Paulo Coelho/Alan R. Clarke,3.64,272,888,92,5/1/1995
425,1425,The Valkyries,Paulo Coelho/Alan R. Clarke,3.31,212,1204,79,9/28/1996
426,1426,Warrior of the Light,Paulo Coelho,3.7,142,22662,945,3/30/2004
427,1427,The Zahir,Paulo Coelho/Margaret Jull Costa,3.57,336,58917,2575,7/3/2006
428,1428,By the River Piedra I Sat Down and Wept,Paulo Coelho/Alan R. Clarke,3.57,208,70760,2702,5/23/2006
429,1429,The Fifth Mountain,Paulo Coelho/Clifford E. Landers,3.62,256,1415,68,4/26/2000
430,1431,Veronika Decides to Die,Paulo Coelho/Margaret Jull Costa/Kâmuran Şipal,3.7,210,132064,5452,6/1/2006
431,1433,Hamlet,William Shakespeare/Stephen Orgel/A.R. Braunmuller,4.02,148,1658,125,12/1/2001
432,1437,Cliffs Notes on Shakespeare's Hamlet,Carla Lynn Stockton,3.69,129,65,6,5/30/2000
433,1438,Shakespeare's Hamlet,William Shakespeare/Terri Mategrano,4.02,240,102,16,5/29/2000
434,1439,Hamlet's Mill: An Essay Investigating the Origins of Human Knowledge and Its Transmission Through Myth,Giorgio De Santillana/Hertha Von Dechend,4.29,450,489,57,3/24/2015
436,1441,On Justice  Power and Human Nature: Selections from The History of the Peloponnesian War,Thucydides/Paul Woodruff,3.72,172,610,15,10/1/1993
438,1445,The Peloponnesian War,Thucydides/Steven Lattimore,3.9,530,154,21,6/1/1998
439,1449,The Peloponnesian War: A New Translation  Backgrounds  Interpretations,Thucydides/Jennifer Tolbert Roberts/Walter Blanco,3.9,554,24,4,7/17/1998
440,1459,History of the Peloponnesian War  Bk. 7-8,Thucydides/C.F. Smith,4.29,480,35,0,1/1/1923
441,1461,Thucydides  Book 6 Commentary,Cynthia W. Shelmerdine,4.5,34,2,0,1/30/1989
442,1462,Euripides I: Alcestis / The Medea / The Heracleidae / Hippolytus,Euripides/Richmond Lattimore/David Grene/Rex Warner/Ralph Gladstone,4.03,221,4483,56,2/15/1955
443,1463,Euripides V: Electra / The Phoenician Women / The Bacchae,Euripides/David Grene/Richmond Lattimore/Emily Townsend Vermeule/Elizabeth Wyckoff/William Arrowsmith,4.21,228,3334,46,1/15/1969
444,1465,Euripides IV: Rhesus / The Suppliant Women / Orestes / Iphigenia in Aulis,Euripides/David Grene/Richmond Lattimore/William Arrowsmith/Frank William Jones/Charles R. Walker,4.21,307,560,8,11/15/1968
445,1466,Grief Lessons: Four Plays by Euripides,Anne Carson/Euripides,4.4,312,679,85,8/1/2006
446,1467,Ten Plays,Euripides/Moses Hadas/John Maclean,4.17,432,1464,21,8/1/1990
447,1468,Euripides III: Hecuba / Andromache / The Trojan Women / Ion (Complete Greek Tragedies  #7),Euripides/David Grene/Richmond Lattimore/William Arrowsmith/John Frederick Nims/Ronald Frederick Willetts,4,255,541,15,1/15/1992
448,1470,Euripides II: The Cyclops / Heracles / Iphigenia in Tauris / Helen,Euripides/David Grene/Richmond Lattimore/Witter Bynner/William Arrowsmith,4.31,264,790,12,4/15/2002
449,1473,Medea and Other Plays,Euripides/John Davie/Richard Rutherford,4.03,206,9197,120,3/27/2003
452,1476,The Bacchae and Other Plays,Euripides/John Davie/Richard Rutherford,4.14,360,164,8,1/26/2006
453,1479,Bakkhai,Euripides/Reginald Gibbons/Peter H. Burian,3.88,160,154,13,2/22/2001
454,1480,Plays 1: Medea/The Phoenician Women/Bacchae,Euripides/David Thompson/J. Michael Walton,3.78,192,9,0,11/9/2000
455,1486,The Trojan Women and Hippolytus,Euripides,3.63,64,34,4,7/17/2002
456,1488,The Bacchae of Euripides: A Communion Rite,Wole Soyinka,3.86,128,116,6,7/17/2004
457,1489,Orestes and Other Plays,Euripides/James Morwood/Robin Waterfield,4.1,282,158,2,12/20/2001
459,1494,Alcestis,Euripides/William Arrowsmith,3.83,142,1950,95,2/1/1990
461,1499,Medea,Euripides/Georgia Ann Machemer/Michael   Collier,3.87,116,367,35,8/10/2006
462,1504,Euripides: Medea,William Allan,4.04,160,23,1,10/31/2002
463,1506,CliffsNotes on Euripides' Medea and Electra,Robert J. Milch,4.2,69,5,0,9/13/1965
466,1511,Euripides: Iphigenia at Aulis (Companions to Greek & Roman Tragedy),Euripides/Pantelis Michelakis,4.03,144,12,1,3/9/2006
467,1515,The Complete Greek Tragedies  Volume 3: Euripides,Euripides/David Grene/Richmond Lattimore,4.43,672,46,7,8/1/1992
468,1516,Aeschylus I: Oresteia (Agamemnon  The Libation Bearers  The Eumenides),Aeschylus/David Grene/Richmond Lattimore,4.02,171,712,53,5/15/1969
469,1517,Aeschylus II: The Suppliant Maidens  The Persians  Seven against Thebes  and Prometheus Bound (The Complete Greek Tragedies),Aeschylus/David Grene/Richmond Lattimore/Seth Benardete,4.1,188,389,26,2/1/1992
470,1518,The Oresteia,Aeschylus/Alan Shapiro/Peter H. Burian,4.02,304,77,7,10/7/2004
471,1519,The Oresteia: Agamemnon  The Libation Bearers  The Eumenides,Aeschylus/Robert Fagles/William Bedell Stanford,4.02,335,28726,591,2/7/1984
472,1521,Oresteia,Aeschylus/Peter Meineck/Helene P. Foley,4.02,224,303,21,9/15/1998
473,1523,Prometheus Bound and Other Plays,Aeschylus/Philip Vellacott,4.1,160,4303,62,8/30/1961
474,1525,The Oresteia,Aeschylus/Ted Hughes,4.02,208,215,25,9/4/2004
475,1526,Aeschylus  1: The Oresteia: Agamemnon/The Libation Bearers/The Eumenides,Aeschylus/David R. Slavitt/Smith Palmer Bovie,4.02,178,12,3,11/1/1997
476,1527,The Complete Greek Tragedies  Volume 1: Aeschylus,Aeschylus/Richmond Lattimore/David Grene,4.1,358,74,7,8/1/1992
477,1529,Aeschylus: The Oresteia (A Student Guide: Landmarks of World Literature),Simon Goldhill,4.03,95,31,3,1/22/2004
478,1530,The Oresteia: Agamemnon  Choephoroe & Eumenides (Everyman's Library  No. 260),Aeschylus/George Thomson/Richard Seaford,4.02,127,63,8,1/20/2004
479,1531,Aeschylus 2: The Persians/Seven Against Thebes/The Suppliants/Prometheus Bound,Aeschylus/David R. Slavitt/Smith Palmer Bovie,4.1,232,12,2,1/1/1998
480,1532,The Oresteia Trilogy: Agamemnon/The Libation-Bearers/The Furies,Aeschylus/E.D.A. Morshead,4.02,151,89,8,9/24/1996
481,1533,The Suppliant Maidens/The Persians/Seven against Thebes/Prometheus Bound,Aeschylus/E.D.A. Morshead,4.1,208,1,0,6/17/2004
482,1536,Sophocles II: Ajax/Women of Trachis/Electra/Philoctetes (Complete Greek Tragedies 4),Sophocles/David Grene/Richmond Lattimore/John Moore/Michael Jameson,4.14,254,5032,36,5/15/1969
483,1537,The Oedipus Plays of Sophocles: Oedipus the King; Oedipus at Colonus; Antigone,Sophocles/Paul Roche,3.97,288,553,46,5/1/1996
484,1538,The Complete Plays,Sophocles/Paul Roche,4.27,420,2883,40,3/1/2001
